Ville,Latitude,Longitude,Date,Hour,Day_Time,Temp_Max,Temp_Min,Humidity,Weather,Rain_Probability,Weather_Score,Temp_Avg,Run_Date,Train,Hotel_1_Name,Hotel_1_Link,Hotel_1_Note,Hotel_2_Name,Hotel_2_Link,Hotel_2_Note,Hotel_3_Name,Hotel_3_Link,Hotel_3_Note,Hotel_4_Name,Hotel_4_Link,Hotel_4_Note,Hotel_5_Name,Hotel_5_Link,Hotel_5_Note
Albi,43.9277552,2.147899,2026-02-16,15,Afternoon,11.11,11.11,93,light rain,1.0,-10,11.11,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Albi&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,KAKTUS Hotel Kaktus Albir,https://www.booking.com/hotel/es/kaktus-albir.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 8.2,Hotel La Riviera,https://www.booking.com/hotel/es/la-riviera-alfa-s-del-pi.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 8.9,Apartamento Albimar,https://www.booking.com/hotel/es/apartamento-albimar.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 9.2,Fin Albir Playa,https://www.booking.com/hotel/es/fin-albir-playa.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 9.8,Albir Playa Hotel & Spa,https://www.booking.com/hotel/es/albir-playa.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 7.9
Albi,43.9277552,2.147899,2026-02-16,18,Evening,10.53,10.53,94,light rain,1.0,-10,10.53,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Albi&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,KAKTUS Hotel Kaktus Albir,https://www.booking.com/hotel/es/kaktus-albir.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 8.2,Hotel La Riviera,https://www.booking.com/hotel/es/la-riviera-alfa-s-del-pi.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 8.9,Apartamento Albimar,https://www.booking.com/hotel/es/apartamento-albimar.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 9.2,Fin Albir Playa,https://www.booking.com/hotel/es/fin-albir-playa.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 9.8,Albir Playa Hotel & Spa,https://www.booking.com/hotel/es/albir-playa.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 7.9
Albi,43.9277552,2.147899,2026-02-16,21,Evening,9.89,9.89,91,light rain,0.32,-10,9.89,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Albi&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,KAKTUS Hotel Kaktus Albir,https://www.booking.com/hotel/es/kaktus-albir.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 8.2,Hotel La Riviera,https://www.booking.com/hotel/es/la-riviera-alfa-s-del-pi.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 8.9,Apartamento Albimar,https://www.booking.com/hotel/es/apartamento-albimar.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 9.2,Fin Albir Playa,https://www.booking.com/hotel/es/fin-albir-playa.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 9.8,Albir Playa Hotel & Spa,https://www.booking.com/hotel/es/albir-playa.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 7.9
Albi,43.9277552,2.147899,2026-02-17,0,Night,9.3,9.3,92,light rain,0.22,-10,9.3,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Albi&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,KAKTUS Hotel Kaktus Albir,https://www.booking.com/hotel/es/kaktus-albir.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 8.2,Hotel La Riviera,https://www.booking.com/hotel/es/la-riviera-alfa-s-del-pi.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 8.9,Apartamento Albimar,https://www.booking.com/hotel/es/apartamento-albimar.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 9.2,Fin Albir Playa,https://www.booking.com/hotel/es/fin-albir-playa.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 9.8,Albir Playa Hotel & Spa,https://www.booking.com/hotel/es/albir-playa.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 7.9
Albi,43.9277552,2.147899,2026-02-17,3,Night,8.05,8.05,86,light rain,0.55,-10,8.05,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Albi&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,KAKTUS Hotel Kaktus Albir,https://www.booking.com/hotel/es/kaktus-albir.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 8.2,Hotel La Riviera,https://www.booking.com/hotel/es/la-riviera-alfa-s-del-pi.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 8.9,Apartamento Albimar,https://www.booking.com/hotel/es/apartamento-albimar.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 9.2,Fin Albir Playa,https://www.booking.com/hotel/es/fin-albir-playa.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 9.8,Albir Playa Hotel & Spa,https://www.booking.com/hotel/es/albir-playa.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 7.9
Albi,43.9277552,2.147899,2026-02-17,6,Morning,6.78,6.78,86,light rain,0.35,-10,6.78,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Albi&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,KAKTUS Hotel Kaktus Albir,https://www.booking.com/hotel/es/kaktus-albir.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 8.2,Hotel La Riviera,https://www.booking.com/hotel/es/la-riviera-alfa-s-del-pi.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 8.9,Apartamento Albimar,https://www.booking.com/hotel/es/apartamento-albimar.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 9.2,Fin Albir Playa,https://www.booking.com/hotel/es/fin-albir-playa.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 9.8,Albir Playa Hotel & Spa,https://www.booking.com/hotel/es/albir-playa.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 7.9
Albi,43.9277552,2.147899,2026-02-17,9,Morning,8.24,8.24,86,broken clouds,0.0,300,8.24,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Albi&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,KAKTUS Hotel Kaktus Albir,https://www.booking.com/hotel/es/kaktus-albir.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 8.2,Hotel La Riviera,https://www.booking.com/hotel/es/la-riviera-alfa-s-del-pi.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 8.9,Apartamento Albimar,https://www.booking.com/hotel/es/apartamento-albimar.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 9.2,Fin Albir Playa,https://www.booking.com/hotel/es/fin-albir-playa.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 9.8,Albir Playa Hotel & Spa,https://www.booking.com/hotel/es/albir-playa.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 7.9
Albi,43.9277552,2.147899,2026-02-17,12,Afternoon,10.93,10.93,72,light rain,0.2,-10,10.93,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Albi&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,KAKTUS Hotel Kaktus Albir,https://www.booking.com/hotel/es/kaktus-albir.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 8.2,Hotel La Riviera,https://www.booking.com/hotel/es/la-riviera-alfa-s-del-pi.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 8.9,Apartamento Albimar,https://www.booking.com/hotel/es/apartamento-albimar.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 9.2,Fin Albir Playa,https://www.booking.com/hotel/es/fin-albir-playa.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 9.8,Albir Playa Hotel & Spa,https://www.booking.com/hotel/es/albir-playa.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 7.9
Albi,43.9277552,2.147899,2026-02-17,15,Afternoon,10.51,10.51,73,light rain,0.2,-10,10.51,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Albi&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,KAKTUS Hotel Kaktus Albir,https://www.booking.com/hotel/es/kaktus-albir.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 8.2,Hotel La Riviera,https://www.booking.com/hotel/es/la-riviera-alfa-s-del-pi.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 8.9,Apartamento Albimar,https://www.booking.com/hotel/es/apartamento-albimar.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 9.2,Fin Albir Playa,https://www.booking.com/hotel/es/fin-albir-playa.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 9.8,Albir Playa Hotel & Spa,https://www.booking.com/hotel/es/albir-playa.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 7.9
Albi,43.9277552,2.147899,2026-02-17,18,Evening,8.44,8.44,87,light rain,0.2,-10,8.44,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Albi&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,KAKTUS Hotel Kaktus Albir,https://www.booking.com/hotel/es/kaktus-albir.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 8.2,Hotel La Riviera,https://www.booking.com/hotel/es/la-riviera-alfa-s-del-pi.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 8.9,Apartamento Albimar,https://www.booking.com/hotel/es/apartamento-albimar.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 9.2,Fin Albir Playa,https://www.booking.com/hotel/es/fin-albir-playa.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 9.8,Albir Playa Hotel & Spa,https://www.booking.com/hotel/es/albir-playa.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 7.9
Albi,43.9277552,2.147899,2026-02-17,21,Evening,7.96,7.96,93,light rain,0.3,-10,7.96,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Albi&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,KAKTUS Hotel Kaktus Albir,https://www.booking.com/hotel/es/kaktus-albir.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 8.2,Hotel La Riviera,https://www.booking.com/hotel/es/la-riviera-alfa-s-del-pi.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 8.9,Apartamento Albimar,https://www.booking.com/hotel/es/apartamento-albimar.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 9.2,Fin Albir Playa,https://www.booking.com/hotel/es/fin-albir-playa.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 9.8,Albir Playa Hotel & Spa,https://www.booking.com/hotel/es/albir-playa.html?aid=304142&label=mkt123sc-264c9bf6-57f0-456f-a7cd-5cd864adbf6a&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=774eb956b511d91045acf30f7c1f6719&srepoch=1770933696&from=searchresults,Scored 7.9
