Ville,Latitude,Longitude,Date,Temp_Max,Temp_Min,Humidity,Weather,Rain_Probability,Weather_Score,Temp_Avg,Run_Date,Hour,Day_Time
Arles,43.6776223,4.6309653,2024-12-17 00:00:00,6.91,6.91,60,scattered clouds,0.0,400,6.91,2024-12-13,,
Arles,43.6776223,4.6309653,2024-12-17 00:00:00,5.96,5.96,62,overcast clouds,0.0,200,5.96,2024-12-13,,
Carcassonne,43.2130358,2.3491069,2024-12-17 00:00:00,5.58,5.58,86,few clouds,0.0,500,5.58,2024-12-13,,
Carcassonne,43.2130358,2.3491069,2024-12-17 00:00:00,4.99,4.99,88,broken clouds,0.0,300,4.99,2024-12-13,,
Carcassonne,43.2130358,2.3491069,2024-12-17 00:00:00,4.49,4.49,88,scattered clouds,0.0,400,4.49,2024-12-13,,
Carcassonne,43.2130358,2.3491069,2024-12-17 00:00:00,6.75,6.75,80,broken clouds,0.0,300,6.75,2024-12-13,,
Carcassonne,43.2130358,2.3491069,2024-12-17 00:00:00,10.92,10.92,69,broken clouds,0.0,300,10.92,2024-12-13,,
Carcassonne,43.2130358,2.3491069,2024-12-17 00:00:00,10.81,10.81,73,overcast clouds,0.0,200,10.81,2024-12-13,,
Carcassonne,43.2130358,2.3491069,2024-12-17 00:00:00,7.13,7.13,89,overcast clouds,0.0,200,7.13,2024-12-13,,
Carcassonne,43.2130358,2.3491069,2024-12-17 00:00:00,6.65,6.65,91,overcast clouds,0.0,200,6.65,2024-12-13,,
Albi,43.9277552,2.147899,2024-12-17 00:00:00,4.26,4.26,87,scattered clouds,0.0,400,4.26,2024-12-13,,
Albi,43.9277552,2.147899,2024-12-17 00:00:00,3.63,3.63,84,scattered clouds,0.0,400,3.63,2024-12-13,,
Albi,43.9277552,2.147899,2024-12-17 00:00:00,3.08,3.08,77,few clouds,0.0,500,3.08,2024-12-13,,
Albi,43.9277552,2.147899,2024-12-17 00:00:00,5.58,5.58,67,scattered clouds,0.0,400,5.58,2024-12-13,,
Albi,43.9277552,2.147899,2024-12-17 00:00:00,11.46,11.46,50,scattered clouds,0.0,400,11.46,2024-12-13,,
Albi,43.9277552,2.147899,2024-12-17 00:00:00,11.04,11.04,62,broken clouds,0.0,300,11.04,2024-12-13,,
Albi,43.9277552,2.147899,2024-12-17 00:00:00,7.12,7.12,72,overcast clouds,0.0,200,7.12,2024-12-13,,
Albi,43.9277552,2.147899,2024-12-17 00:00:00,6.02,6.02,78,overcast clouds,0.0,200,6.02,2024-12-13,,
Ajaccio,41.9263991,8.7376029,2024-12-17 00:00:00,8.71,8.71,60,clear sky,0.0,600,8.71,2024-12-13,,
Ajaccio,41.9263991,8.7376029,2024-12-17 00:00:00,8.49,8.49,58,clear sky,0.0,600,8.49,2024-12-13,,
Ajaccio,41.9263991,8.7376029,2024-12-17 00:00:00,8.22,8.22,61,clear sky,0.0,600,8.22,2024-12-13,,
Ajaccio,41.9263991,8.7376029,2024-12-17 00:00:00,11.1,11.1,67,broken clouds,0.0,300,11.1,2024-12-13,,
Ajaccio,41.9263991,8.7376029,2024-12-17 00:00:00,13.42,13.42,64,scattered clouds,0.0,400,13.42,2024-12-13,,
Ajaccio,41.9263991,8.7376029,2024-12-17 00:00:00,13.06,13.06,69,overcast clouds,0.0,200,13.06,2024-12-13,,
Ajaccio,41.9263991,8.7376029,2024-12-17 00:00:00,12.1,12.1,71,overcast clouds,0.0,200,12.1,2024-12-13,,
Ajaccio,41.9263991,8.7376029,2024-12-17 00:00:00,11.38,11.38,70,overcast clouds,0.17,200,11.38,2024-12-13,,
Paris,48.8588897,2.3200410217200766,2024-12-18 00:00:00,8.93,8.93,69,overcast clouds,0.0,200,8.93,2024-12-14,,
Paris,48.8588897,2.3200410217200766,2024-12-18 00:00:00,9.3,9.3,66,overcast clouds,0.0,200,9.3,2024-12-14,,
Paris,48.8588897,2.3200410217200766,2024-12-18 00:00:00,9.72,9.72,71,light rain,0.7,-10,9.72,2024-12-14,,
Paris,48.8588897,2.3200410217200766,2024-12-18 00:00:00,9.99,9.99,74,overcast clouds,0.0,200,9.99,2024-12-14,,
Paris,48.8588897,2.3200410217200766,2024-12-18 00:00:00,11.66,11.66,70,overcast clouds,0.0,200,11.66,2024-12-14,,
Paris,48.8588897,2.3200410217200766,2024-12-18 00:00:00,12.21,12.21,71,overcast clouds,0.0,200,12.21,2024-12-14,,
Paris,48.8588897,2.3200410217200766,2024-12-18 00:00:00,11.33,11.33,63,overcast clouds,0.0,200,11.33,2024-12-14,,
Paris,48.8588897,2.3200410217200766,2024-12-18 00:00:00,12.12,12.12,59,overcast clouds,0.0,200,12.12,2024-12-14,,
Marseille,43.2961743,5.3699525,2024-12-18 00:00:00,11.85,11.85,79,broken clouds,0.0,300,11.85,2024-12-14,,
Marseille,43.2961743,5.3699525,2024-12-18 00:00:00,11.48,11.48,80,overcast clouds,0.0,200,11.48,2024-12-14,,
Marseille,43.2961743,5.3699525,2024-12-18 00:00:00,11.17,11.17,80,overcast clouds,0.0,200,11.17,2024-12-14,,
Marseille,43.2961743,5.3699525,2024-12-18 00:00:00,11.46,11.46,78,broken clouds,0.0,300,11.46,2024-12-14,,
Marseille,43.2961743,5.3699525,2024-12-18 00:00:00,12.9,12.9,74,scattered clouds,0.0,400,12.9,2024-12-14,,
Marseille,43.2961743,5.3699525,2024-12-18 00:00:00,12.93,12.93,75,clear sky,0.0,600,12.93,2024-12-14,,
Marseille,43.2961743,5.3699525,2024-12-18 00:00:00,12.5,12.5,78,few clouds,0.0,500,12.5,2024-12-14,,
Marseille,43.2961743,5.3699525,2024-12-18 00:00:00,12.11,12.11,78,scattered clouds,0.0,400,12.11,2024-12-14,,
Lyon,45.7578137,4.8320114,2024-12-18 00:00:00,5.08,5.08,76,overcast clouds,0.0,200,5.08,2024-12-14,,
Lyon,45.7578137,4.8320114,2024-12-18 00:00:00,4.87,4.87,78,overcast clouds,0.0,200,4.87,2024-12-14,,
Lyon,45.7578137,4.8320114,2024-12-18 00:00:00,5.45,5.45,73,overcast clouds,0.0,200,5.45,2024-12-14,,
Lyon,45.7578137,4.8320114,2024-12-18 00:00:00,6.77,6.77,67,overcast clouds,0.0,200,6.77,2024-12-14,,
Lyon,45.7578137,4.8320114,2024-12-18 00:00:00,10.57,10.57,54,broken clouds,0.0,300,10.57,2024-12-14,,
Lyon,45.7578137,4.8320114,2024-12-18 00:00:00,10.31,10.31,62,broken clouds,0.0,300,10.31,2024-12-14,,
Lyon,45.7578137,4.8320114,2024-12-18 00:00:00,7.85,7.85,69,broken clouds,0.0,300,7.85,2024-12-14,,
Lyon,45.7578137,4.8320114,2024-12-18 00:00:00,6.81,6.81,71,broken clouds,0.0,300,6.81,2024-12-14,,
Toulouse,43.6044622,1.4442469,2024-12-18 00:00:00,7.88,7.88,82,overcast clouds,0.0,200,7.88,2024-12-14,,
Toulouse,43.6044622,1.4442469,2024-12-18 00:00:00,6.78,6.78,84,broken clouds,0.0,300,6.78,2024-12-14,,
Toulouse,43.6044622,1.4442469,2024-12-18 00:00:00,6.58,6.58,81,broken clouds,0.0,300,6.58,2024-12-14,,
Toulouse,43.6044622,1.4442469,2024-12-18 00:00:00,8.44,8.44,68,clear sky,0.0,600,8.44,2024-12-14,,
Toulouse,43.6044622,1.4442469,2024-12-18 00:00:00,13.93,13.93,48,few clouds,0.0,500,13.93,2024-12-14,,
Toulouse,43.6044622,1.4442469,2024-12-18 00:00:00,13.92,13.92,55,few clouds,0.0,500,13.92,2024-12-14,,
Toulouse,43.6044622,1.4442469,2024-12-18 00:00:00,10.12,10.12,67,few clouds,0.0,500,10.12,2024-12-14,,
Toulouse,43.6044622,1.4442469,2024-12-18 00:00:00,8.97,8.97,77,overcast clouds,0.0,200,8.97,2024-12-14,,
Nice,43.7009358,7.2683912,2024-12-18 00:00:00,9.37,9.37,59,broken clouds,0.0,300,9.37,2024-12-14,,
Nice,43.7009358,7.2683912,2024-12-18 00:00:00,9.89,9.89,56,overcast clouds,0.0,200,9.89,2024-12-14,,
Nice,43.7009358,7.2683912,2024-12-18 00:00:00,10.06,10.06,57,overcast clouds,0.0,200,10.06,2024-12-14,,
Nice,43.7009358,7.2683912,2024-12-18 00:00:00,11.17,11.17,62,overcast clouds,0.0,200,11.17,2024-12-14,,
Nice,43.7009358,7.2683912,2024-12-18 00:00:00,12.41,12.41,66,overcast clouds,0.0,200,12.41,2024-12-14,,
Nice,43.7009358,7.2683912,2024-12-18 00:00:00,11.97,11.97,70,scattered clouds,0.0,400,11.97,2024-12-14,,
Nice,43.7009358,7.2683912,2024-12-18 00:00:00,10.66,10.66,75,scattered clouds,0.0,400,10.66,2024-12-14,,
Nice,43.7009358,7.2683912,2024-12-18 00:00:00,10.12,10.12,74,scattered clouds,0.0,400,10.12,2024-12-14,,
Nantes,47.2186371,-1.5541362,2024-12-18 00:00:00,11.62,11.62,81,overcast clouds,0.0,200,11.62,2024-12-14,,
Nantes,47.2186371,-1.5541362,2024-12-18 00:00:00,11.82,11.82,80,overcast clouds,0.0,200,11.82,2024-12-14,,
Nantes,47.2186371,-1.5541362,2024-12-18 00:00:00,12.45,12.45,80,overcast clouds,0.0,200,12.45,2024-12-14,,
Nantes,47.2186371,-1.5541362,2024-12-18 00:00:00,12.42,12.42,83,light rain,0.33,-10,12.42,2024-12-14,,
Nantes,47.2186371,-1.5541362,2024-12-18 00:00:00,13.64,13.64,76,overcast clouds,0.0,200,13.64,2024-12-14,,
Nantes,47.2186371,-1.5541362,2024-12-18 00:00:00,12.46,12.46,57,overcast clouds,0.0,200,12.46,2024-12-14,,
Nantes,47.2186371,-1.5541362,2024-12-18 00:00:00,12.0,12.0,68,overcast clouds,0.0,200,12.0,2024-12-14,,
Nantes,47.2186371,-1.5541362,2024-12-18 00:00:00,13.94,13.94,88,light rain,1.0,-10,13.94,2024-12-14,,
Strasbourg,48.584614,7.7507127,2024-12-18 00:00:00,5.5,5.5,87,overcast clouds,0.0,200,5.5,2024-12-14,,
Strasbourg,48.584614,7.7507127,2024-12-18 00:00:00,5.25,5.25,85,overcast clouds,0.0,200,5.25,2024-12-14,,
Strasbourg,48.584614,7.7507127,2024-12-18 00:00:00,5.39,5.39,83,overcast clouds,0.0,200,5.39,2024-12-14,,
Strasbourg,48.584614,7.7507127,2024-12-18 00:00:00,6.33,6.33,74,overcast clouds,0.0,200,6.33,2024-12-14,,
Strasbourg,48.584614,7.7507127,2024-12-18 00:00:00,7.31,7.31,71,overcast clouds,0.0,200,7.31,2024-12-14,,
Strasbourg,48.584614,7.7507127,2024-12-18 00:00:00,8.0,8.0,70,light rain,0.22,-10,8.0,2024-12-14,,
Strasbourg,48.584614,7.7507127,2024-12-18 00:00:00,7.43,7.43,71,overcast clouds,0.0,200,7.43,2024-12-14,,
Strasbourg,48.584614,7.7507127,2024-12-18 00:00:00,6.9,6.9,72,overcast clouds,0.0,200,6.9,2024-12-14,,
Montpellier,43.6112422,3.8767337,2024-12-18 00:00:00,7.97,7.97,77,overcast clouds,0.0,200,7.97,2024-12-14,,
Montpellier,43.6112422,3.8767337,2024-12-18 00:00:00,7.58,7.58,77,overcast clouds,0.0,200,7.58,2024-12-14,,
Montpellier,43.6112422,3.8767337,2024-12-18 00:00:00,7.23,7.23,77,overcast clouds,0.0,200,7.23,2024-12-14,,
Montpellier,43.6112422,3.8767337,2024-12-18 00:00:00,8.47,8.47,71,scattered clouds,0.0,400,8.47,2024-12-14,,
Montpellier,43.6112422,3.8767337,2024-12-18 00:00:00,11.22,11.22,59,few clouds,0.0,500,11.22,2024-12-14,,
Montpellier,43.6112422,3.8767337,2024-12-18 00:00:00,11.15,11.15,62,few clouds,0.0,500,11.15,2024-12-14,,
Montpellier,43.6112422,3.8767337,2024-12-18 00:00:00,9.36,9.36,70,scattered clouds,0.0,400,9.36,2024-12-14,,
Montpellier,43.6112422,3.8767337,2024-12-18 00:00:00,8.78,8.78,74,broken clouds,0.0,300,8.78,2024-12-14,,
Bordeaux,44.841225,-0.5800364,2024-12-18 00:00:00,9.17,9.17,59,overcast clouds,0.0,200,9.17,2024-12-14,,
Bordeaux,44.841225,-0.5800364,2024-12-18 00:00:00,9.1,9.1,57,overcast clouds,0.0,200,9.1,2024-12-14,,
Bordeaux,44.841225,-0.5800364,2024-12-18 00:00:00,8.36,8.36,58,broken clouds,0.0,300,8.36,2024-12-14,,
Bordeaux,44.841225,-0.5800364,2024-12-18 00:00:00,9.43,9.43,57,scattered clouds,0.0,400,9.43,2024-12-14,,
Bordeaux,44.841225,-0.5800364,2024-12-18 00:00:00,14.32,14.32,48,broken clouds,0.0,300,14.32,2024-12-14,,
Bordeaux,44.841225,-0.5800364,2024-12-18 00:00:00,14.64,14.64,53,broken clouds,0.0,300,14.64,2024-12-14,,
Bordeaux,44.841225,-0.5800364,2024-12-18 00:00:00,12.48,12.48,60,broken clouds,0.0,300,12.48,2024-12-14,,
Bordeaux,44.841225,-0.5800364,2024-12-18 00:00:00,14.42,14.42,69,overcast clouds,0.0,200,14.42,2024-12-14,,
Lille,50.6365654,3.0635282,2024-12-18 00:00:00,8.55,8.55,76,overcast clouds,0.0,200,8.55,2024-12-14,,
Lille,50.6365654,3.0635282,2024-12-18 00:00:00,9.64,9.64,71,light rain,0.6,-10,9.64,2024-12-14,,
Lille,50.6365654,3.0635282,2024-12-18 00:00:00,9.99,9.99,83,overcast clouds,0.02,200,9.99,2024-12-14,,
Lille,50.6365654,3.0635282,2024-12-18 00:00:00,10.75,10.75,90,overcast clouds,0.0,200,10.75,2024-12-14,,
Lille,50.6365654,3.0635282,2024-12-18 00:00:00,11.79,11.79,90,overcast clouds,0.0,200,11.79,2024-12-14,,
Lille,50.6365654,3.0635282,2024-12-18 00:00:00,12.46,12.46,87,overcast clouds,0.0,200,12.46,2024-12-14,,
Lille,50.6365654,3.0635282,2024-12-18 00:00:00,12.46,12.46,86,overcast clouds,0.0,200,12.46,2024-12-14,,
Lille,50.6365654,3.0635282,2024-12-18 00:00:00,10.96,10.96,77,light rain,1.0,-10,10.96,2024-12-14,,
Rennes,48.1113387,-1.6800198,2024-12-18 00:00:00,11.0,11.0,88,light rain,1.0,-10,11.0,2024-12-14,,
Rennes,48.1113387,-1.6800198,2024-12-18 00:00:00,11.77,11.77,89,light rain,0.39,-10,11.77,2024-12-14,,
Rennes,48.1113387,-1.6800198,2024-12-18 00:00:00,12.12,12.12,90,overcast clouds,0.0,200,12.12,2024-12-14,,
Rennes,48.1113387,-1.6800198,2024-12-18 00:00:00,12.79,12.79,95,light rain,0.58,-10,12.79,2024-12-14,,
Rennes,48.1113387,-1.6800198,2024-12-18 00:00:00,14.96,14.96,77,overcast clouds,0.0,200,14.96,2024-12-14,,
Rennes,48.1113387,-1.6800198,2024-12-18 00:00:00,12.96,12.96,72,overcast clouds,0.0,200,12.96,2024-12-14,,
Rennes,48.1113387,-1.6800198,2024-12-18 00:00:00,10.93,10.93,76,moderate rain,1.0,-20,10.93,2024-12-14,,
Rennes,48.1113387,-1.6800198,2024-12-18 00:00:00,13.52,13.52,92,light rain,1.0,-10,13.52,2024-12-14,,
Reims,49.2577886,4.031926,2024-12-18 00:00:00,7.13,7.13,84,overcast clouds,0.0,200,7.13,2024-12-14,,
Reims,49.2577886,4.031926,2024-12-18 00:00:00,8.11,8.11,76,overcast clouds,0.0,200,8.11,2024-12-14,,
Reims,49.2577886,4.031926,2024-12-18 00:00:00,8.26,8.26,75,light rain,0.32,-10,8.26,2024-12-14,,
Reims,49.2577886,4.031926,2024-12-18 00:00:00,8.89,8.89,79,light rain,0.85,-10,8.89,2024-12-14,,
Reims,49.2577886,4.031926,2024-12-18 00:00:00,10.22,10.22,76,overcast clouds,0.28,200,10.22,2024-12-14,,
Reims,49.2577886,4.031926,2024-12-18 00:00:00,10.39,10.39,78,overcast clouds,0.0,200,10.39,2024-12-14,,
Reims,49.2577886,4.031926,2024-12-18 00:00:00,9.53,9.53,80,overcast clouds,0.0,200,9.53,2024-12-14,,
Reims,49.2577886,4.031926,2024-12-18 00:00:00,9.61,9.61,73,overcast clouds,0.0,200,9.61,2024-12-14,,
Le Havre,49.4938975,0.1079732,2024-12-18 00:00:00,11.07,11.07,74,light rain,0.2,-10,11.07,2024-12-14,,
Le Havre,49.4938975,0.1079732,2024-12-18 00:00:00,11.35,11.35,89,light rain,0.69,-10,11.35,2024-12-14,,
Le Havre,49.4938975,0.1079732,2024-12-18 00:00:00,11.67,11.67,93,light rain,0.2,-10,11.67,2024-12-14,,
Le Havre,49.4938975,0.1079732,2024-12-18 00:00:00,11.58,11.58,93,overcast clouds,0.0,200,11.58,2024-12-14,,
Le Havre,49.4938975,0.1079732,2024-12-18 00:00:00,12.43,12.43,91,light rain,0.2,-10,12.43,2024-12-14,,
Le Havre,49.4938975,0.1079732,2024-12-18 00:00:00,13.37,13.37,84,overcast clouds,0.0,200,13.37,2024-12-14,,
Le Havre,49.4938975,0.1079732,2024-12-18 00:00:00,12.3,12.3,66,light rain,0.2,-10,12.3,2024-12-14,,
Le Havre,49.4938975,0.1079732,2024-12-18 00:00:00,11.08,11.08,86,light rain,1.0,-10,11.08,2024-12-14,,
Saint-Étienne,45.4401467,4.3873058,2024-12-18 00:00:00,4.28,4.28,78,overcast clouds,0.0,200,4.28,2024-12-14,,
Saint-Étienne,45.4401467,4.3873058,2024-12-18 00:00:00,4.72,4.72,70,overcast clouds,0.0,200,4.72,2024-12-14,,
Saint-Étienne,45.4401467,4.3873058,2024-12-18 00:00:00,5.66,5.66,60,overcast clouds,0.0,200,5.66,2024-12-14,,
Saint-Étienne,45.4401467,4.3873058,2024-12-18 00:00:00,7.14,7.14,60,broken clouds,0.0,300,7.14,2024-12-14,,
Saint-Étienne,45.4401467,4.3873058,2024-12-18 00:00:00,12.71,12.71,47,broken clouds,0.0,300,12.71,2024-12-14,,
Saint-Étienne,45.4401467,4.3873058,2024-12-18 00:00:00,11.29,11.29,63,few clouds,0.0,500,11.29,2024-12-14,,
Saint-Étienne,45.4401467,4.3873058,2024-12-18 00:00:00,7.48,7.48,66,scattered clouds,0.0,400,7.48,2024-12-14,,
Saint-Étienne,45.4401467,4.3873058,2024-12-18 00:00:00,7.07,7.07,62,broken clouds,0.0,300,7.07,2024-12-14,,
Toulon,43.1257311,5.9304919,2024-12-18 00:00:00,13.16,13.16,77,broken clouds,0.0,300,13.16,2024-12-14,,
Toulon,43.1257311,5.9304919,2024-12-18 00:00:00,12.41,12.41,77,overcast clouds,0.0,200,12.41,2024-12-14,,
Toulon,43.1257311,5.9304919,2024-12-18 00:00:00,11.42,11.42,78,overcast clouds,0.0,200,11.42,2024-12-14,,
Toulon,43.1257311,5.9304919,2024-12-18 00:00:00,11.73,11.73,77,overcast clouds,0.0,200,11.73,2024-12-14,,
Toulon,43.1257311,5.9304919,2024-12-18 00:00:00,13.15,13.15,70,broken clouds,0.0,300,13.15,2024-12-14,,
Toulon,43.1257311,5.9304919,2024-12-18 00:00:00,12.95,12.95,72,clear sky,0.0,600,12.95,2024-12-14,,
Toulon,43.1257311,5.9304919,2024-12-18 00:00:00,11.65,11.65,79,clear sky,0.0,600,11.65,2024-12-14,,
Toulon,43.1257311,5.9304919,2024-12-18 00:00:00,11.33,11.33,79,few clouds,0.0,500,11.33,2024-12-14,,
Grenoble,45.1875602,5.7357819,2024-12-18 00:00:00,5.5,5.5,86,overcast clouds,0.0,200,5.5,2024-12-14,,
Grenoble,45.1875602,5.7357819,2024-12-18 00:00:00,4.53,4.53,87,overcast clouds,0.0,200,4.53,2024-12-14,,
Grenoble,45.1875602,5.7357819,2024-12-18 00:00:00,4.69,4.69,86,overcast clouds,0.0,200,4.69,2024-12-14,,
Grenoble,45.1875602,5.7357819,2024-12-18 00:00:00,8.02,8.02,83,broken clouds,0.0,300,8.02,2024-12-14,,
Grenoble,45.1875602,5.7357819,2024-12-18 00:00:00,13.05,13.05,76,broken clouds,0.0,300,13.05,2024-12-14,,
Grenoble,45.1875602,5.7357819,2024-12-18 00:00:00,10.78,10.78,90,few clouds,0.0,500,10.78,2024-12-14,,
Grenoble,45.1875602,5.7357819,2024-12-18 00:00:00,6.47,6.47,89,scattered clouds,0.0,400,6.47,2024-12-14,,
Grenoble,45.1875602,5.7357819,2024-12-18 00:00:00,5.66,5.66,82,scattered clouds,0.0,400,5.66,2024-12-14,,
Dijon,47.3215806,5.0414701,2024-12-18 00:00:00,4.85,4.85,85,overcast clouds,0.0,200,4.85,2024-12-14,,
Dijon,47.3215806,5.0414701,2024-12-18 00:00:00,4.2,4.2,88,overcast clouds,0.0,200,4.2,2024-12-14,,
Dijon,47.3215806,5.0414701,2024-12-18 00:00:00,4.82,4.82,85,overcast clouds,0.0,200,4.82,2024-12-14,,
Dijon,47.3215806,5.0414701,2024-12-18 00:00:00,7.03,7.03,77,overcast clouds,0.0,200,7.03,2024-12-14,,
Dijon,47.3215806,5.0414701,2024-12-18 00:00:00,10.39,10.39,65,overcast clouds,0.0,200,10.39,2024-12-14,,
Dijon,47.3215806,5.0414701,2024-12-18 00:00:00,8.86,8.86,78,broken clouds,0.0,300,8.86,2024-12-14,,
Dijon,47.3215806,5.0414701,2024-12-18 00:00:00,6.56,6.56,75,broken clouds,0.0,300,6.56,2024-12-14,,
Dijon,47.3215806,5.0414701,2024-12-18 00:00:00,5.43,5.43,79,overcast clouds,0.0,200,5.43,2024-12-14,,
Angers,47.4739884,-0.5515588,2024-12-18 00:00:00,10.07,10.07,76,overcast clouds,0.0,200,10.07,2024-12-14,,
Angers,47.4739884,-0.5515588,2024-12-18 00:00:00,10.49,10.49,73,overcast clouds,0.0,200,10.49,2024-12-14,,
Angers,47.4739884,-0.5515588,2024-12-18 00:00:00,11.57,11.57,74,overcast clouds,0.0,200,11.57,2024-12-14,,
Angers,47.4739884,-0.5515588,2024-12-18 00:00:00,11.23,11.23,80,light rain,0.2,-10,11.23,2024-12-14,,
Angers,47.4739884,-0.5515588,2024-12-18 00:00:00,12.99,12.99,67,overcast clouds,0.0,200,12.99,2024-12-14,,
Angers,47.4739884,-0.5515588,2024-12-18 00:00:00,12.89,12.89,59,overcast clouds,0.0,200,12.89,2024-12-14,,
Angers,47.4739884,-0.5515588,2024-12-18 00:00:00,12.8,12.8,55,overcast clouds,0.0,200,12.8,2024-12-14,,
Angers,47.4739884,-0.5515588,2024-12-18 00:00:00,12.62,12.62,83,overcast clouds,0.0,200,12.62,2024-12-14,,
Nîmes,43.8374249,4.3600687,2024-12-18 00:00:00,6.5,6.5,62,overcast clouds,0.0,200,6.5,2024-12-14,,
Nîmes,43.8374249,4.3600687,2024-12-18 00:00:00,6.09,6.09,65,overcast clouds,0.0,200,6.09,2024-12-14,,
Nîmes,43.8374249,4.3600687,2024-12-18 00:00:00,6.18,6.18,67,overcast clouds,0.0,200,6.18,2024-12-14,,
Nîmes,43.8374249,4.3600687,2024-12-18 00:00:00,7.76,7.76,66,broken clouds,0.0,300,7.76,2024-12-14,,
Nîmes,43.8374249,4.3600687,2024-12-18 00:00:00,11.31,11.31,57,scattered clouds,0.0,400,11.31,2024-12-14,,
Nîmes,43.8374249,4.3600687,2024-12-18 00:00:00,11.34,11.34,64,few clouds,0.0,500,11.34,2024-12-14,,
Nîmes,43.8374249,4.3600687,2024-12-18 00:00:00,8.16,8.16,77,scattered clouds,0.0,400,8.16,2024-12-14,,
Nîmes,43.8374249,4.3600687,2024-12-18 00:00:00,7.21,7.21,80,scattered clouds,0.0,400,7.21,2024-12-14,,
Villeurbanne,45.7733573,4.8868454,2024-12-18 00:00:00,5.02,5.02,74,overcast clouds,0.0,200,5.02,2024-12-14,,
Villeurbanne,45.7733573,4.8868454,2024-12-18 00:00:00,4.74,4.74,77,overcast clouds,0.0,200,4.74,2024-12-14,,
Villeurbanne,45.7733573,4.8868454,2024-12-18 00:00:00,5.3,5.3,73,overcast clouds,0.0,200,5.3,2024-12-14,,
Villeurbanne,45.7733573,4.8868454,2024-12-18 00:00:00,6.56,6.56,67,overcast clouds,0.0,200,6.56,2024-12-14,,
Villeurbanne,45.7733573,4.8868454,2024-12-18 00:00:00,10.37,10.37,54,broken clouds,0.0,300,10.37,2024-12-14,,
Villeurbanne,45.7733573,4.8868454,2024-12-18 00:00:00,10.27,10.27,61,broken clouds,0.0,300,10.27,2024-12-14,,
Villeurbanne,45.7733573,4.8868454,2024-12-18 00:00:00,7.88,7.88,68,broken clouds,0.0,300,7.88,2024-12-14,,
Villeurbanne,45.7733573,4.8868454,2024-12-18 00:00:00,7.01,7.01,69,broken clouds,0.0,300,7.01,2024-12-14,,
Le Mans,48.0073849,0.1967849,2024-12-18 00:00:00,8.23,8.23,81,overcast clouds,0.0,200,8.23,2024-12-14,,
Le Mans,48.0073849,0.1967849,2024-12-18 00:00:00,8.33,8.33,85,light rain,0.45,-10,8.33,2024-12-14,,
Le Mans,48.0073849,0.1967849,2024-12-18 00:00:00,9.47,9.47,80,light rain,0.73,-10,9.47,2024-12-14,,
Le Mans,48.0073849,0.1967849,2024-12-18 00:00:00,10.24,10.24,84,overcast clouds,0.0,200,10.24,2024-12-14,,
Le Mans,48.0073849,0.1967849,2024-12-18 00:00:00,11.34,11.34,80,overcast clouds,0.0,200,11.34,2024-12-14,,
Le Mans,48.0073849,0.1967849,2024-12-18 00:00:00,11.68,11.68,65,overcast clouds,0.0,200,11.68,2024-12-14,,
Le Mans,48.0073849,0.1967849,2024-12-18 00:00:00,11.32,11.32,67,overcast clouds,0.0,200,11.32,2024-12-14,,
Le Mans,48.0073849,0.1967849,2024-12-18 00:00:00,11.06,11.06,71,light rain,0.21,-10,11.06,2024-12-14,,
Clermont-Ferrand,45.7774551,3.0819427,2024-12-18 00:00:00,6.07,6.07,62,overcast clouds,0.0,200,6.07,2024-12-14,,
Clermont-Ferrand,45.7774551,3.0819427,2024-12-18 00:00:00,6.72,6.72,61,overcast clouds,0.0,200,6.72,2024-12-14,,
Clermont-Ferrand,45.7774551,3.0819427,2024-12-18 00:00:00,7.1,7.1,59,overcast clouds,0.0,200,7.1,2024-12-14,,
Clermont-Ferrand,45.7774551,3.0819427,2024-12-18 00:00:00,8.84,8.84,59,overcast clouds,0.0,200,8.84,2024-12-14,,
Clermont-Ferrand,45.7774551,3.0819427,2024-12-18 00:00:00,14.24,14.24,52,broken clouds,0.0,300,14.24,2024-12-14,,
Clermont-Ferrand,45.7774551,3.0819427,2024-12-18 00:00:00,12.14,12.14,68,broken clouds,0.0,300,12.14,2024-12-14,,
Clermont-Ferrand,45.7774551,3.0819427,2024-12-18 00:00:00,9.51,9.51,76,broken clouds,0.0,300,9.51,2024-12-14,,
Clermont-Ferrand,45.7774551,3.0819427,2024-12-18 00:00:00,11.47,11.47,60,overcast clouds,0.0,200,11.47,2024-12-14,,
Brest,48.3905283,-4.4860088,2024-12-18 00:00:00,13.48,13.48,96,light rain,1.0,-10,13.48,2024-12-14,,
Brest,48.3905283,-4.4860088,2024-12-18 00:00:00,13.34,13.34,97,light rain,1.0,-10,13.34,2024-12-14,,
Brest,48.3905283,-4.4860088,2024-12-18 00:00:00,13.28,13.28,96,light rain,1.0,-10,13.28,2024-12-14,,
Brest,48.3905283,-4.4860088,2024-12-18 00:00:00,13.23,13.23,96,light rain,1.0,-10,13.23,2024-12-14,,
Brest,48.3905283,-4.4860088,2024-12-18 00:00:00,13.99,13.99,91,overcast clouds,0.8,200,13.99,2024-12-14,,
Brest,48.3905283,-4.4860088,2024-12-18 00:00:00,13.25,13.25,95,moderate rain,1.0,-20,13.25,2024-12-14,,
Brest,48.3905283,-4.4860088,2024-12-18 00:00:00,13.51,13.51,95,moderate rain,1.0,-20,13.51,2024-12-14,,
